"ind","treatment","age","score","gender","experience","previous_exp","distance_majorcity","owns_motor","placement"
13608,0,19,83,"F",0,0,5.18220620069769,1,0
13609,1,18,81,"F",0,0,4.72256349853637,1,0
13610,1,20,74,"F",0,0,5.30113282414028,0,0
13611,1,18,72,"F",1,24,5.67705892279164,1,1
13612,0,22,81,"M",0,0,4.79291020128862,0,0
13613,0,21,68,"M",0,0,3.82427148278873,1,0
13614,1,20,77,"F",1,19,2.53329205119266,1,0
13615,0,20,73,"M",0,0,9.22052506594882,1,0
13616,0,22,72,"M",0,0,4.98129224617072,1,0
13617,1,21,80,"F",1,14,2.33061428068438,0,0
13618,0,18,82,"M",0,0,6.51423551151941,0,0
13619,1,22,81,"M",1,27,2.9846919161343,0,0
13620,1,21,78,"F",1,17,3.48737960030994,1,1
13621,0,22,69,"M",1,23,6.72057329990636,0,0
13622,0,20,73,"F",0,0,2.98540901878156,1,0
13623,0,19,81,"M",0,0,2.20062309040685,1,0
13624,0,18,70,"F",0,0,6.8772914497108,0,0
13625,0,19,82,"M",0,0,4.26221756636774,1,0
13626,1,18,71,"F",1,21,4.89389740071754,1,1
13627,0,19,77,"M",0,0,6.9498890682757,1,0
13628,1,21,83,"M",0,0,3.83630268099351,0,0
13629,1,20,84,"F",1,34,4.84029455837816,1,1
13630,0,21,89,"M",0,0,4.51003153632271,0,0
13631,0,20,69,"M",0,0,5.34219330432454,1,0
13632,0,21,80,"F",0,0,3.20922021022508,1,0
13633,1,18,85,"F",0,0,4.84748993948232,0,0
13634,1,21,85,"F",1,22,6.02074316307337,1,1
13635,1,21,87,"M",1,17,7.30706081826477,1,1
13636,0,20,85,"F",1,17,7.26067493977248,0,1
13637,0,19,74,"F",0,0,7.39573586385478,1,1
13638,0,21,79,"M",0,0,5.08038163320957,1,0
13639,1,22,80,"M",0,0,3.39923242192791,1,0
13640,1,21,79,"F",1,29,6.57195125273348,1,1
13641,0,18,76,"F",1,10,7.36546353579393,0,0
13642,1,22,77,"M",0,0,4.58108592873329,1,0
13643,1,20,81,"F",1,26,1.47614992382549,0,0
13644,1,19,73,"M",0,0,4.01126212768533,0,0
13645,0,18,72,"M",0,0,3.35945281864314,1,0
13646,0,21,69,"F",1,23,4.85252055245994,0,0
13647,1,19,74,"F",1,11,5.17389655169561,1,0
13648,1,20,75,"M",1,28,5.92567539170989,1,1
13649,1,18,77,"F",1,15,3.55573000442896,1,1
13650,1,22,77,"F",1,19,5.3542502618979,0,1
13651,0,19,89,"M",0,0,5.85255659914026,1,1
13652,1,19,72,"F",0,0,6.34724684424375,0,0
13653,1,21,80,"M",0,0,3.58314168500306,0,0
13654,1,19,78,"F",0,0,9.19838128367226,0,1
13655,0,20,84,"F",1,16,3.26529659642361,0,0
13656,1,21,76,"M",0,0,3.48364605330097,1,0
13657,0,22,78,"F",1,12,3.85625817984332,1,0
13658,1,19,81,"F",1,13,4.5564560993488,0,1
13659,1,20,85,"M",1,27,5.18343253162569,1,1
13660,1,19,70,"F",0,0,4.45174830006591,1,0
13661,1,18,67,"F",0,0,3.95622092228057,0,0
13662,0,22,78,"M",1,26,7.54102821962949,1,1
13663,1,22,70,"F",1,24,7.89715602863616,0,0
13664,1,21,84,"F",1,16,4.99656224246362,1,1
13665,1,18,85,"F",0,0,2.87188146351776,0,0
13666,1,18,84,"F",0,0,5.65548289031539,1,1
13667,0,19,86,"F",0,0,5.75889240618196,0,0
13668,0,20,66,"M",1,16,6.19721217183619,1,0
13669,1,21,79,"F",1,20,7.24862928658347,1,1
13670,0,22,68,"M",0,0,2.93769176477332,1,0
13671,0,18,81,"F",0,0,5.45875374049296,0,0
13672,0,22,63,"M",1,28,6.30398707578424,1,0
13673,0,21,75,"M",0,0,5.55188963726014,0,0
13674,0,18,63,"F",0,0,4.62347710166506,0,0
13675,1,19,80,"M",0,0,5.54225830015147,1,0
13676,0,19,77,"F",0,0,4.09259909291854,1,0
13677,0,22,84,"M",1,21,4.76616763073537,1,1
13678,0,19,87,"F",0,0,4.66655242878145,1,0
13679,1,19,81,"F",0,0,6.48395905182244,1,1
13680,1,21,81,"F",1,17,5.43392996052087,0,1
13681,0,20,71,"F",0,0,5.91630540563062,1,0
13682,0,22,79,"M",1,13,5.49280438601342,0,0
13683,0,19,75,"F",0,0,4.79484806931438,0,0
13684,1,19,75,"M",0,0,6.40779750267084,1,0
13685,1,21,82,"F",1,21,5.2476350895084,1,1
13686,0,20,85,"M",0,0,5.29710068366238,1,0
13687,1,22,70,"F",0,0,5.92505071911575,0,0
13688,0,18,76,"F",0,0,4.76413839971402,0,0
13689,1,18,71,"M",0,0,5.58021222068629,1,0
13690,0,20,76,"F",0,0,6.2886486692094,1,0
13691,1,19,83,"F",0,0,8.50875477494595,0,1
13692,0,18,84,"F",0,0,6.99708823244926,1,1
13693,0,19,76,"F",0,0,0.840096621682529,1,0
13694,0,22,76,"M",1,19,7.92235304848167,1,1
13695,0,19,72,"F",0,0,2.74437086680006,0,0
13696,0,18,73,"M",0,0,4.65977261305553,1,0
13697,1,20,78,"F",1,16,3.69506342105275,0,0
13698,1,19,77,"F",0,0,7.04290063606264,0,0
13699,0,19,84,"M",1,24,8.38817414393307,0,1
13700,1,22,76,"M",0,0,5.6531664058843,1,0
13701,0,19,72,"M",0,0,4.95142542517617,1,0
13702,1,18,73,"F",0,0,5.68063496031089,1,0
13703,0,19,78,"M",0,0,3.93662957058185,0,0
13704,0,20,81,"M",0,0,4.00380259126436,0,0
13705,0,20,75,"M",1,19,3.21071229876306,0,0
13706,0,19,67,"M",0,0,5.0136612706334,0,0
13707,0,19,72,"M",0,0,6.30713745093629,1,0
13708,0,19,73,"M",0,0,5.42236174765698,0,0
13709,0,20,80,"M",0,0,6.56358620999379,1,0
13710,1,19,83,"M",0,0,3.85752576930736,1,0
13711,0,22,85,"F",1,28,6.55163801093974,1,1
13712,0,22,74,"M",1,20,4.26185272247176,0,0
13713,0,21,72,"M",1,30,6.46919954999888,1,1
13714,1,18,82,"M",0,0,6.60673341340248,1,1
13715,1,22,75,"M",0,0,6.21284130432481,0,0
13716,1,22,70,"F",1,25,5.60397890500045,1,1
13717,0,19,79,"F",1,20,3.82530284626561,1,1
13718,1,22,75,"M",1,22,5.98810418350317,0,0
13719,0,21,72,"M",0,0,4.89860728150765,0,0
13720,0,21,59,"F",1,28,4.9079070922126,1,0
13721,0,21,79,"F",1,31,5.7209648042346,1,1
13722,0,19,78,"M",0,0,8.56885457225916,0,0
13723,1,21,70,"F",0,0,4.26607152105339,1,0
13724,0,20,77,"M",0,0,6.08821826363627,1,0
13725,1,18,76,"F",0,0,3.76025485993442,0,0
13726,0,22,75,"F",1,28,5.29253729933293,1,0
13727,1,20,69,"M",0,0,5.1394524411436,0,0
13728,1,19,72,"M",0,0,6.31401403895983,0,0
13729,1,22,76,"M",0,0,3.51345544167601,0,0
13730,0,20,76,"F",0,0,3.93476348876264,1,0
13731,1,21,85,"M",1,11,5.16336234095702,0,0
13732,0,20,82,"M",0,0,5.72963306439363,1,0
13733,0,21,73,"F",1,20,6.99186831045286,1,1
13734,0,21,70,"F",1,16,5.45544741071183,0,0
13735,1,18,71,"M",0,0,6.07331568362534,1,0
13736,0,22,80,"M",0,0,6.8286840974897,1,0
13737,0,18,70,"F",0,0,6.02993273126862,1,0
13738,1,20,76,"M",1,29,3.35090528379209,1,1
13739,0,22,74,"M",0,0,3.94987559958449,1,0
13740,1,21,81,"M",1,22,5.040380835476,0,1
13741,1,21,68,"M",0,0,6.58884550454804,1,0
13742,1,21,76,"F",0,0,6.9019490481417,0,0
13743,1,19,81,"M",0,0,5.05067019741138,0,0
13744,0,18,78,"M",0,0,5.76833860149064,0,0
13745,1,18,74,"M",0,0,4.25300005222984,1,0
13746,1,21,59,"M",1,11,4.1953742972963,0,0
13747,0,22,68,"M",1,10,5.60955749600442,1,0
13748,0,18,78,"F",0,0,4.08447156442993,1,0
13749,0,22,81,"M",1,16,3.54148158746789,0,0
13750,0,20,64,"F",1,17,6.02952617464483,1,0
13751,1,18,83,"F",0,0,6.46416900931241,1,1
13752,0,21,77,"M",1,23,3.95454560935593,1,0
13753,0,18,77,"F",0,0,3.90632743937318,0,0
13754,1,20,73,"F",1,29,5.03248528721561,0,1
13755,0,18,81,"M",0,0,3.98075384003218,0,0
13756,1,22,87,"M",1,25,6.06655964273281,1,1
13757,0,20,79,"F",1,24,6.21283168079763,0,1
13758,1,19,71,"F",0,0,5.29290052255527,1,0
13759,0,21,83,"F",0,0,6.42675612793342,0,0
13760,0,19,76,"F",0,0,5.39387824066069,1,0
13761,1,21,67,"M",0,0,4.33867700523348,1,0
13762,0,20,73,"M",0,0,2.4031101709691,0,0
13763,1,19,80,"M",1,26,7.8803268790572,0,1
13764,1,18,71,"F",0,0,1.85983375543589,0,0
13765,0,22,82,"M",0,0,5.63412781277614,1,0
13766,1,18,76,"F",0,0,1.61943232251602,1,0
13767,0,22,83,"F",0,0,6.27159624788826,1,0
13768,1,21,75,"F",1,19,3.31115743724018,1,0
13769,1,19,75,"F",0,0,5.05379671362624,1,0
13770,0,20,75,"M",0,0,5.46352926659264,0,0
13771,0,22,74,"M",1,19,5.91463055373668,0,0
13772,1,18,76,"M",0,0,5.94658580578187,1,1
13773,1,20,78,"F",0,0,5.81614429113782,1,0
13774,1,18,76,"M",0,0,4.58696099768587,0,0
13775,0,18,74,"M",0,0,7.45472493371385,1,0
13776,0,22,77,"M",1,25,5.4822329491896,1,0
13777,1,20,73,"M",1,23,6.17802640565006,1,1
13778,0,20,86,"F",0,0,4.56348407532239,0,0
13779,0,20,74,"F",0,0,5.17588530838504,0,0
13780,1,19,79,"F",1,26,5.03943304221733,1,1
13781,1,18,68,"F",0,0,6.8306946400409,1,0
13782,0,21,77,"F",1,29,7.29624878121861,1,1
13783,0,18,75,"F",0,0,2.09356742927958,1,0
13784,0,22,84,"F",0,0,3.52990663382346,0,0
13785,0,22,76,"M",1,10,5.92016537562629,0,0
13786,1,22,76,"F",1,22,3.08406249000431,1,0
13787,0,20,74,"F",0,0,3.82489856551877,1,0
13788,1,18,79,"F",0,0,3.71370546020892,1,0
13789,1,20,81,"F",0,0,0.82817702950257,0,0
13790,0,20,75,"M",0,0,5.4816899993627,1,0
13791,0,22,67,"M",1,21,5.66039140590587,1,0
13792,0,20,80,"F",0,0,5.80511125924176,1,0
13793,0,21,83,"F",1,28,7.5523669942555,0,1
13794,1,22,76,"M",1,20,6.37701054342583,0,0
13795,0,22,71,"F",1,24,6.93093177720652,1,0
13796,1,18,74,"M",0,0,5.27147550265972,1,0
13797,0,18,85,"M",0,0,5.54188080988447,1,0
13798,1,19,87,"M",0,0,5.50522288654123,1,1
13799,1,20,80,"M",1,19,5.65699322513906,0,1
13800,1,20,85,"F",0,0,4.74435238052078,1,0
13801,1,21,76,"F",1,17,6.55858395149689,1,1
13802,1,22,77,"M",1,25,5.10204521177829,1,1
13803,1,19,75,"M",0,0,6.39341444802769,0,0
13804,1,21,80,"F",0,0,4.20812392606917,0,0
13805,1,21,76,"M",1,28,4.89375389221707,1,1
13806,1,18,77,"M",0,0,7.74131382088807,1,1
13807,0,22,91,"F",0,0,5.09830980634166,1,0
13808,0,19,82,"M",0,0,7.28664882629641,0,0
13809,0,19,78,"M",1,25,2.91715442498303,0,0
13810,1,21,80,"F",1,20,2.01541118922567,1,0
13811,0,21,81,"F",1,25,4.25957575524112,1,0
13812,1,22,72,"M",0,0,7.11396412626033,1,0
13813,0,22,87,"M",0,0,7.13609829166864,1,0
13814,1,19,82,"M",1,7,4.399612603893,0,1
13815,0,21,79,"F",0,0,2.19709899162274,1,0
13816,0,22,81,"F",0,0,2.95524239410498,1,0
13817,1,22,78,"F",1,28,7.03754758790339,1,1
13818,0,21,75,"F",1,17,4.95696140169308,1,0
13819,0,19,78,"F",0,0,5.84644250187222,1,0
13820,0,22,81,"M",1,21,5.68965302172566,1,0
13821,1,18,78,"F",0,0,3.78705876549123,1,0
13822,1,18,74,"M",0,0,7.57498421313849,1,1
13823,0,20,83,"F",1,19,5.41535973923066,1,1
13824,1,18,76,"M",0,0,3.01413425135789,1,0
13825,1,22,82,"F",0,0,4.87930735122808,1,0
13826,1,21,79,"F",1,29,5.88831549610196,0,1
13827,0,21,75,"F",0,0,4.22767535513895,1,0
13828,0,19,86,"M",1,17,4.80198352074129,1,1
13829,0,18,73,"F",0,0,6.45723345934893,1,0
13830,0,18,84,"M",0,0,4.58678212414875,0,0
13831,0,21,74,"F",0,0,0.606860664398138,0,0
13832,0,19,75,"M",0,0,3.98905012733645,0,0
13833,1,22,78,"F",0,0,6.40719255307306,1,0
13834,0,22,78,"F",1,25,4.05577045762562,0,0
13835,1,20,72,"F",0,0,4.43301163418937,1,0
13836,1,18,81,"M",0,0,6.44297676771962,1,1
13837,0,22,77,"M",0,0,4.88799938603853,1,0
13838,0,19,73,"M",0,0,5.66860315649832,1,0
13839,0,18,81,"M",0,0,6.03239492656449,1,0
13840,1,22,84,"M",1,18,6.30184759007448,1,1
13841,0,22,69,"M",1,22,4.43361900113128,1,0
13842,0,21,75,"M",0,0,6.47514768563155,1,0
13843,1,18,86,"F",0,0,6.78635165450304,0,1
13844,1,22,80,"F",0,0,6.04273264513467,1,0
13845,0,19,77,"F",0,0,6.59003760693597,0,0
13846,1,21,76,"M",0,0,5.72037561317319,1,0
13847,1,20,67,"M",0,0,4.12986044636477,0,0
13848,1,19,66,"M",0,0,8.31443444675408,0,0
13849,0,21,87,"F",1,24,3.05777064755142,1,1
13850,0,22,76,"M",1,16,2.23923703206995,1,0
13851,0,19,81,"F",0,0,6.18135183973874,1,0
13852,1,20,71,"F",0,0,6.23294762226619,1,0
13853,1,21,70,"F",1,16,5.98110183625143,1,0
13854,0,18,86,"M",0,0,0.657990641762877,1,0
13855,1,20,72,"M",0,0,2.84137555810993,0,0
13856,1,19,78,"F",1,18,3.46426551705072,1,0
13857,0,21,86,"M",1,31,4.07272199006035,0,1
13858,0,19,80,"F",0,0,4.81530356894102,1,0
13859,1,21,77,"F",1,29,4.09696984577762,1,1
13860,0,20,65,"M",0,0,5.26974804354214,1,0
13861,1,20,75,"M",1,25,5.23346680163579,0,0
13862,0,20,79,"M",0,0,6.05428876169509,0,0
13863,1,21,76,"F",1,27,7.53092365309243,0,1
13864,0,22,75,"F",1,26,6.87114230793569,0,0
13865,0,20,78,"F",1,10,6.92655865856212,0,0
13866,0,20,84,"M",0,0,5.17673374816812,1,0
13867,1,19,79,"M",0,0,3.70707590905742,0,0
13868,0,20,75,"F",1,21,6.06877474191134,1,1
13869,1,22,82,"F",1,23,2.46546777403388,1,0
13870,0,19,78,"F",0,0,2.8366107421103,0,0
13871,1,20,75,"M",0,0,4.70069915630175,1,0
13872,1,19,79,"M",0,0,3.92164789993376,0,0
13873,1,18,77,"F",0,0,2.9961322460907,1,0
13874,1,18,81,"M",0,0,5.52763343095844,1,0
13875,0,20,70,"M",0,0,5.82229051627025,1,0
13876,1,22,72,"F",1,24,5.33330327011545,1,0
13877,1,20,85,"F",1,22,7.04652277278943,0,1
13878,1,20,81,"M",0,0,3.91155123583536,1,0
13879,0,22,79,"F",0,0,3.72363095807583,1,0
13880,0,22,75,"F",1,18,7.96430207003465,1,0
13881,1,22,79,"M",0,0,5.09261040943954,1,0
13882,1,18,72,"F",1,24,6.79516144893462,1,1
13883,0,19,75,"F",0,0,6.44948064556015,0,0
13884,0,21,74,"F",0,0,5.46916554612332,1,0
13885,0,21,77,"M",1,23,6.09156783647321,1,1
13886,0,21,81,"F",1,19,1.48478762389182,1,0
13887,0,19,76,"M",0,0,4.29426218031086,1,0
13888,0,18,81,"F",0,0,5.01765537722928,0,0
13889,1,19,73,"F",0,0,1.29651445041481,0,0
13890,1,21,84,"F",1,14,4.29929743133684,0,0
13891,1,19,84,"F",1,26,3.98473877443547,0,1
13892,1,21,75,"F",1,20,3.46023155382046,1,0
13893,0,19,74,"M",0,0,5.19629543877015,1,0
13894,0,22,80,"F",0,0,3.09492534066909,1,0
13895,0,20,75,"M",0,0,2.93354568819632,1,0
13896,1,19,79,"F",0,0,5.06136794932639,1,0
13897,1,18,87,"M",0,0,6.13871554574375,1,1
13898,1,22,83,"F",0,0,4.50293550057529,1,0
13899,0,22,77,"M",0,0,8.4880923377121,1,0
13900,1,21,75,"M",1,11,3.9781634571522,0,0
13901,1,18,78,"F",0,0,6.05971129150191,1,1
13902,0,22,68,"F",1,27,4.33437782337189,0,0
13903,1,20,75,"M",0,0,4.71109693699149,0,0
13904,0,18,68,"M",0,0,5.3004203566419,1,0
13905,1,19,76,"M",1,26,5.92632918163735,1,1
13906,0,21,76,"M",1,19,4.36175348106758,0,0
13907,1,18,79,"F",0,0,6.05551135179122,0,0
13908,0,19,82,"M",0,0,5.92870329139893,1,0
13909,0,22,79,"F",1,16,7.65011426775033,0,0
13910,0,19,77,"F",0,0,3.71754377380637,1,0
13911,1,22,87,"F",1,14,4.97236561336995,1,1
13912,0,21,85,"M",1,9,4.46658205574823,0,0
13913,1,19,75,"F",1,27,2.76614606329385,1,1
13914,0,21,76,"F",1,27,5.0219187350563,0,0
13915,0,20,73,"F",0,0,4.99570713445081,1,0
13916,0,19,77,"F",0,0,3.30289614674467,1,0
13917,0,19,69,"F",0,0,7.66423723699599,1,0
13918,1,20,81,"F",0,0,6.72877379466164,1,0
13919,0,22,80,"F",0,0,6.43758026040027,0,0
13920,0,19,83,"M",0,0,6.156727908591,1,0
13921,1,22,79,"F",1,23,6.62534338250947,1,1
13922,1,21,71,"M",1,24,5.04029294283771,1,1
13923,1,20,69,"F",0,0,3.48740019720387,1,0
13924,1,22,78,"M",1,23,4.79140877663285,0,1
13925,0,22,72,"F",1,18,5.60062367751461,1,0
13926,0,18,77,"M",1,31,2.21582214577513,0,0
13927,0,21,76,"F",1,19,4.24676900862123,1,0
13928,0,20,77,"F",0,0,2.21496283689838,1,0
13929,1,20,77,"F",1,25,4.77949305785939,1,1
13930,1,18,70,"F",0,0,3.78536113307455,1,0
13931,0,22,66,"M",0,0,6.44296866789773,1,0
13932,0,22,71,"F",1,18,4.66301271822033,1,0
13933,0,22,83,"M",1,24,4.69745225622369,1,0
13934,0,18,79,"F",1,27,5.51388014499326,0,1
13935,1,22,77,"F",0,0,4.3583044876835,0,0
13936,1,18,78,"F",0,0,3.4664642881329,1,0
13937,1,22,74,"F",1,20,6.33135149067174,1,0
13938,0,19,73,"M",0,0,7.48888865009573,1,0
13939,0,20,72,"M",0,0,6.66131551798702,1,0
13940,0,19,80,"M",0,0,5.25972743910534,1,0
13941,0,21,75,"F",0,0,7.56820821957039,1,0
13942,0,22,82,"F",0,0,6.12313391628875,1,0
13943,0,19,65,"F",0,0,4.32858285767531,1,0
13944,0,22,78,"F",1,27,4.42067939212414,0,0
13945,1,19,77,"M",0,0,6.28365850268631,1,1
13946,1,22,77,"F",0,0,1.38201565779741,1,0
13947,1,18,68,"M",1,20,4.23508396237614,1,0
13948,1,20,79,"F",0,0,5.97607212841664,1,1
13949,1,19,85,"M",0,0,4.77323057928073,1,1
13950,1,20,75,"F",0,0,5.38531705690239,0,0
13951,1,20,78,"M",0,0,4.29559777781768,1,0
13952,1,21,85,"M",1,21,5.89093866347863,0,1
13953,1,22,80,"M",1,21,4.34718685670854,0,0
13954,1,18,77,"F",0,0,6.68329140842389,1,0
13955,1,22,86,"M",1,20,6.06991741087099,1,1
13956,0,20,66,"F",1,24,9.37509053641753,0,1
13957,0,20,77,"M",0,0,3.88245876996493,0,0
13958,0,20,79,"F",0,0,7.12819779413302,0,0
13959,0,19,78,"F",0,0,3.624944861093,1,0
13960,1,19,77,"F",0,0,3.97729472387349,0,0
13961,0,18,77,"F",0,0,3.24438115109596,0,0
13962,0,20,82,"F",0,0,4.70461499436507,0,0
13963,1,22,73,"F",0,0,5.29700714262066,1,0
13964,1,20,61,"F",0,0,4.27616198023533,0,0
13965,0,20,74,"M",1,26,3.97219681057481,1,0
13966,1,18,78,"F",0,0,6.36685239832267,1,1
13967,0,20,77,"F",0,0,8.30710836027519,1,0
13968,0,22,73,"F",1,12,8.9418061852997,0,0
13969,1,22,77,"M",1,18,4.73843248740432,1,1
13970,1,18,65,"F",0,0,7.49798495474099,0,0
13971,1,18,79,"F",1,24,4.91023413608683,0,1
13972,0,20,75,"F",0,0,7.03347879427314,1,0
13973,1,18,77,"F",0,0,2.791830434825,1,0
13974,0,18,68,"M",0,0,4.87207956826956,1,0
13975,1,19,69,"M",0,0,1.82295067928689,0,0
13976,0,22,83,"M",0,0,4.00241438367252,1,0
13977,1,20,73,"F",1,21,4.83191789768876,1,1
13978,0,22,79,"F",1,23,6.27213974050025,1,1
13979,0,21,69,"M",1,27,1.96458313697011,1,0
13980,1,21,74,"M",0,0,6.15865549924423,1,0
13981,0,21,77,"F",1,18,4.9294058528102,1,0
13982,0,22,77,"F",1,12,5.70894382679774,1,0
13983,1,18,78,"M",0,0,4.73089581587336,0,0
13984,1,19,83,"F",1,25,4.94674082959881,1,1
13985,1,18,78,"M",0,0,5.05373922678405,1,0
13986,0,20,76,"F",1,20,3.29218730305293,0,0
13987,0,22,75,"F",1,15,2.98120112715731,1,0
13988,1,22,78,"M",1,21,4.91116377771565,1,1
13989,1,20,67,"F",0,0,3.8881467470346,0,0
13990,1,19,75,"F",0,0,5.45976647240698,1,0
13991,1,20,80,"M",0,0,3.61770279182104,1,0
13992,1,20,75,"F",0,0,4.98156124111893,1,0
13993,1,18,81,"F",0,0,5.92600189268403,1,1
13994,1,22,72,"F",0,0,3.26542985552234,0,0
13995,1,20,70,"M",0,0,3.61549533272914,1,0
13996,0,21,76,"M",1,15,7.0996855173388,0,0
13997,1,20,76,"M",0,0,3.8054019791338,1,0
13998,1,22,82,"F",0,0,2.24156130804283,1,0
13999,0,22,72,"F",1,20,3.96305160031855,1,0
14000,0,20,82,"M",0,0,5.78152921148871,1,0
14001,1,19,65,"F",1,27,5.63699794302414,1,1
14002,0,21,72,"F",1,27,4.59005076250257,1,1
14003,1,22,82,"F",0,0,4.26280279916425,1,0
14004,0,19,83,"M",0,0,4.71215624183361,1,0
14005,1,19,71,"M",0,0,6.78371996587811,1,1
14006,0,21,77,"F",0,0,5.21317696779467,1,0
14007,1,20,74,"M",0,0,7.76077336943843,0,0
14008,0,21,76,"F",0,0,7.02477717460508,1,0
14009,1,20,72,"M",0,0,2.72311347752196,1,0
14010,1,19,66,"F",0,0,6.32073988422163,1,0
14011,1,21,72,"M",0,0,5.63877303271646,1,0
14012,0,20,73,"M",1,10,4.98282032119341,1,0
14013,0,18,70,"F",0,0,4.7794543197901,1,0
14014,0,21,78,"M",0,0,4.68816200623719,1,0
14015,1,22,74,"F",0,0,6.67154840891513,0,0
14016,0,22,62,"F",0,0,7.27778169539537,0,0
14017,0,21,75,"F",0,0,5.75602200438552,1,0
14018,1,21,82,"M",0,0,5.58880558548129,1,0
14019,0,21,70,"M",1,20,7.29192747573105,0,0
14020,0,19,86,"F",0,0,2.44550831856389,1,0
14021,1,20,85,"M",0,0,6.32224552958547,0,0
14022,0,20,78,"F",1,19,5.42886332459,0,1
14023,0,20,81,"M",0,0,4.20462967593178,1,0
14024,1,19,84,"F",0,0,3.66730451229676,1,0
14025,0,19,75,"M",0,0,7.84576297307783,0,0
14026,0,20,82,"M",1,18,6.42821254189234,1,1
14027,0,18,68,"F",0,0,5.89333758809464,0,0
14028,0,22,87,"F",0,0,6.01230536657333,0,0
14029,0,21,74,"M",0,0,3.45262662255836,1,0
14030,0,19,71,"F",0,0,5.56730461343394,0,0
14031,0,19,82,"M",0,0,6.87470818361738,1,1
14032,1,22,84,"M",0,0,4.12683585145939,1,0
14033,1,22,80,"M",0,0,3.23299349526396,0,0
14034,1,22,81,"M",0,0,5.93001351928305,0,0
14035,1,21,79,"M",1,20,4.86590253642209,1,1
14036,1,19,80,"M",0,0,5.08448979546073,0,0
14037,0,22,73,"M",1,27,4.81191034513551,0,0
14038,1,21,55,"F",1,20,6.93762803510933,0,0
14039,1,21,77,"M",1,21,6.69749899531688,0,1
14040,0,20,77,"F",0,0,7.19692127532293,1,1
14041,1,18,66,"F",0,0,5.76143025888548,1,0
14042,1,21,89,"M",1,27,5.63809233477373,1,1
14043,1,18,79,"M",0,0,5.7315021257266,0,1
14044,0,20,71,"M",1,14,4.88874798506376,1,0
14045,1,19,75,"M",0,0,4.79260332569039,1,0
14046,1,19,78,"M",0,0,5.29355165893327,0,0
14047,0,20,81,"F",0,0,3.64428063692973,1,0
14048,1,22,78,"M",1,22,4.08948870368477,0,0
14049,0,20,78,"F",0,0,5.68155782793402,1,0
14050,1,18,76,"M",1,22,5.38325121881416,1,1
14051,0,19,77,"M",1,13,5.32620105642968,1,1
14052,0,22,74,"F",0,0,3.4674173123304,1,0
14053,1,20,68,"F",1,19,2.24113587020894,1,0
14054,0,20,81,"M",1,17,3.9925684556914,0,0
14055,1,22,85,"F",1,21,3.73822502887979,0,0
14056,1,19,79,"F",1,18,5.46437649430937,1,1
14057,0,20,74,"F",0,0,5.28970312890292,1,0
14058,1,18,70,"F",0,0,5.56379986127978,0,0
14059,1,18,73,"F",1,15,8.49277823337924,0,0
14060,0,19,84,"F",0,0,4.85138345462756,1,0
14061,1,22,77,"F",0,0,5.40274781187477,1,0
14062,1,20,79,"M",1,13,6.41080962795452,1,0
14063,1,18,81,"F",0,0,6.78343196376267,1,0
14064,1,20,60,"F",1,29,5.63143469136345,1,0
14065,1,20,83,"M",1,21,6.11014830306848,0,1
14066,1,19,86,"F",0,0,5.24089435732109,1,1
14067,1,20,85,"M",0,0,4.32601867269351,1,0
14068,0,21,74,"M",1,17,5.29841709711799,0,0
14069,0,21,73,"M",0,0,5.70439113585923,1,0
14070,0,18,65,"M",0,0,7.83476577403167,1,0
14071,1,19,72,"F",1,20,4.60598066072523,1,1
14072,1,18,82,"F",0,0,5.51872076681068,0,0
14073,0,19,74,"M",0,0,6.43078375020462,0,0
14074,1,18,85,"M",0,0,5.31686097386994,1,1
14075,1,18,83,"M",0,0,6.34920952451026,1,1
14076,1,19,79,"F",1,25,5.22911259032949,1,1
14077,0,22,83,"M",1,24,8.12770503470556,1,1
14078,1,22,77,"F",0,0,2.26240408130809,1,0
14079,0,19,71,"F",1,27,4.81614560696962,1,1
14080,0,21,74,"M",0,0,7.16059089926373,0,0
14081,1,22,79,"F",1,9,4.68938168128983,1,0
14082,0,20,81,"F",0,0,5.6414473688502,1,0
14083,0,20,76,"M",0,0,4.25083370910336,1,0
14084,0,19,70,"F",0,0,6.30822845440071,1,0
14085,1,21,76,"F",0,0,6.10686340281611,1,0
14086,1,18,87,"F",0,0,4.37168448516776,1,1
14087,0,21,75,"F",1,25,3.54756962213501,0,0
14088,1,18,73,"M",0,0,2.39651850817006,1,0
14089,1,21,73,"M",1,21,3.77407521527659,1,0
14090,0,22,77,"M",0,0,8.94882317352593,0,0
14091,0,22,77,"F",0,0,4.49577155643997,0,0
14092,1,19,76,"F",0,0,4.48296458486415,1,0
14093,0,21,80,"F",1,27,3.89771851146118,0,0
14094,1,19,79,"F",1,19,6.39110173982442,1,1
14095,0,21,81,"F",0,0,3.46783727694518,1,0
14096,1,22,79,"M",1,17,1.95711252377713,1,0
14097,0,20,69,"F",0,0,3.96992411634605,1,0
14098,1,21,65,"M",0,0,2.64704010429093,0,0
14099,1,22,73,"F",1,26,5.39917071823326,0,0
14100,1,22,75,"F",1,10,6.3087656793251,0,0
14101,1,22,75,"M",0,0,5.29996618008466,0,0
14102,0,21,74,"F",1,23,5.78650072735522,0,0
14103,1,18,71,"M",0,0,4.27046072998926,1,0
14104,1,21,69,"F",0,0,5.73896735663716,0,0
14105,0,18,76,"F",0,0,5.93891164955864,1,0
